lon(deg),lat(deg),alt(m) 'select st_asgeojson(shape) from adasdemo'
113.208558157518,23.0075565707988,-3.33867245703962
113.208558964282,23.0075564798723,-3.33885648854247
113.208559771046,23.0075563889459,-3.3390404551494
113.208560577809,23.0075562980194,-3.33922435686787
113.208561384573,23.0075562070931,-3.33940819370536
113.208562191337,23.0075561161667,-3.33959196566933
113.208562998101,23.0075560252404,-3.33977567276725
113.208563804865,23.0075559343141,-3.33995931500658
113.208564611629,23.0075558433878,-3.3401428923948
113.208565418393,23.0075557524616,-3.34032640493936
113.208566225157,23.0075556615354,-3.34050985264774
113.208567031921,23.0075555706093,-3.34069323552741
113.208567838685,23.0075554796832,-3.34087655358582
113.208568645449,23.0075553887571,-3.34105980683046
113.208569452213,23.007555297831,-3.34124299526878
113.208570258978,23.007555206905,-3.34142611890826
113.208571065742,23.007555115979,-3.34160917775635
113.208571872506,23.007555025053,-3.34179217182054
113.20857267927,23.0075549341271,-3.34197510110828
113.208573486035,23.0075548432012,-3.34215796562704
113.208574292799,23.0075547522753,-3.34234076538429
113.208575099563,23.0075546613495,-3.3425235003875
113.208575906328,23.0075545704237,-3.34270617064414
113.208576713092,23.0075544794979,-3.34288877616167
113.208577519856,23.0075543885721,-3.34307131694755
113.208578326621,23.0075542976464,-3.34325379300927
113.208579133385,23.0075542067207,-3.34343620435428
113.20857994015,23.007554115795,-3.34361855099005
113.208580746914,23.0075540248693,-3.34380083292405
113.208581553679,23.0075539339437,-3.34398305016374
113.208582360444,23.0075538430181,-3.3441652027166
113.208583167208,23.0075537520925,-3.34434729059009
113.208583973973,23.0075536611669,-3.34452931379168
113.208584780738,23.0075535702414,-3.34471127232883
113.208585587502,23.0075534793159,-3.34489316620902
113.208586394267,23.0075533883904,-3.3450749954397
113.208587201032,23.0075532974649,-3.34525676002836
113.208588007797,23.0075532065394,-3.34543845998244
113.208588814561,23.007553115614,-3.34562009530943
113.208589621326,23.0075530246886,-3.34580166601679
113.208590428091,23.0075529337632,-3.34598317211199
113.208591234856,23.0075528428378,-3.34616461360249
113.208592041621,23.0075527519125,-3.34634599049576
113.208592848386,23.0075526609872,-3.34652730279927
113.208593655151,23.0075525700619,-3.34670855052049
113.208594461916,23.0075524791366,-3.34688973366688
113.208595268681,23.0075523882113,-3.34707085224591
113.208596075446,23.007552297286,-3.34725190626505
113.208596882211,23.0075522063608,-3.34743289573176
113.208597688976,23.0075521154356,-3.34761382065352
113.208598495741,23.0075520245104,-3.34779468103779
113.208599302507,23.0075519335852,-3.34797547689203
113.208600109272,23.00755184266,-3.34815620822372
113.208600916037,23.0075517517348,-3.34833687504032
113.208601722802,23.0075516608097,-3.3485174773493
113.208602529568,23.0075515698845,-3.34869801515813
113.208603336333,23.0075514789594,-3.34887848847427
113.208604143098,23.0075513880343,-3.34905889730519
113.208604949863,23.0075512971092,-3.34923924165836
113.208605756629,23.0075512061842,-3.34941952154125
113.208606563394,23.0075511152591,-3.34959973696132
113.20860737016,23.007551024334,-3.34977988792604
113.208608176925,23.007550933409,-3.34995997444288
113.208608983691,23.0075508424839,-3.3501399965193
113.208609790456,23.0075507515589,-3.35031995416278
113.208610597222,23.0075506606339,-3.35049984738078
113.208611403987,23.0075505697089,-3.35067967618076
113.208612210753,23.0075504787839,-3.3508594405702
113.208613017519,23.0075503878589,-3.35103914055656
113.208613824284,23.0075502969339,-3.35121877614731
113.20861463105,23.0075502060089,-3.35139834734991
113.208615437816,23.007550115084,-3.35157785417185
113.208616244581,23.007550024159,-3.35175729662057
113.208617051347,23.0075499332341,-3.35193667470355
113.208617858113,23.0075498423091,-3.35211598842825
113.208618664879,23.0075497513842,-3.35229523780215
113.208619471644,23.0075496604592,-3.35247442283271
113.20862027841,23.0075495695343,-3.3526535435274
113.208621085176,23.0075494786094,-3.35283259989368
113.208621891942,23.0075493876844,-3.35301159193902
113.208622698708,23.0075492967595,-3.3531905196709
113.208623505474,23.0075492058346,-3.35336938309677
113.20862431224,23.0075491149097,-3.35354818222411
113.208625119006,23.0075490239848,-3.35372691706037
113.208625925772,23.0075489330598,-3.35390558761304
113.208626732538,23.0075488421349,-3.35408419388957
113.208627539304,23.00754875121,-3.35426273589744
113.20862834607,23.0075486602851,-3.35444121364411
113.208629152836,23.0075485693602,-3.35461962713705
113.208629959602,23.0075484784353,-3.35479797638372
113.208630766369,23.0075483875104,-3.3549762613916
113.208631573135,23.0075482965855,-3.35515448216814
113.208632379901,23.0075482056606,-3.35533263872083
113.208633186667,23.0075481147356,-3.35551073105711
113.208633993433,23.0075480238107,-3.35568875918448
113.2086348002,23.0075479328858,-3.35586672311038
113.208635606966,23.0075478419609,-3.35604462284229
113.208636413732,23.0075477510359,-3.35622245838767
113.208637220499,23.007547660111,-3.35640022975399
113.208638027265,23.0075475691861,-3.35657793694873
113.208638834032,23.0075474782611,-3.35675557997934
113.208639640798,23.0075473873362,-3.35693315885329
113.208640447564,23.0075472964112,-3.35711067357805
113.208641254331,23.0075472054862,-3.3572881241611
113.208642061097,23.0075471145613,-3.35746551060988
113.208642867864,23.0075470236363,-3.35764283293188
113.208643674631,23.0075469327113,-3.35782009113457
113.208644481397,23.0075468417863,-3.3579972852254
113.208645288164,23.0075467508613,-3.35817441521184
113.20864609493,23.0075466599363,-3.35835148110137
113.208646901697,23.0075465690113,-3.35852848290144
113.208647708464,23.0075464780863,-3.35870542061954
113.20864851523,23.0075463871612,-3.35888229426311
113.208649321997,23.0075462962362,-3.35905910383964
113.208650128764,23.0075462053111,-3.35923584935659
113.208650935531,23.007546114386,-3.35941253082142
113.208651742297,23.007546023461,-3.35958914824161
113.208652549064,23.0075459325359,-3.35976570162462
113.208653355831,23.0075458416107,-3.35994219097792
113.208654162598,23.0075457506856,-3.36011861630897
113.208654969365,23.0075456597605,-3.36029497762525
113.208655776132,23.0075455688353,-3.36047127493421
113.208656582899,23.0075454779102,-3.36064750824333
113.208657389666,23.007545386985,-3.36082367756008
113.208658196432,23.0075452960598,-3.36099978289192
113.208659003199,23.0075452051346,-3.36117582424632
113.208659809966,23.0075451142093,-3.36135180163075
113.208660616733,23.0075450232841,-3.36152771505267
113.208661423501,23.0075449323588,-3.36170356451955
113.208662230268,23.0075448414336,-3.36187935003886
113.208663037035,23.0075447505083,-3.36205507161807
113.208663843802,23.0075446595829,-3.36223072926464
113.208664650569,23.0075445686576,-3.36240632298604
113.208665457336,23.0075444777323,-3.36258185278974
113.208666264103,23.0075443868069,-3.36275731868321
113.208667070871,23.0075442958815,-3.3629327206739
113.208667877638,23.0075442049561,-3.3631080587693
113.208668684405,23.0075441140306,-3.36328333297687
113.208669491172,23.0075440231052,-3.36345854330407
113.20867029794,23.0075439321797,-3.36363368975837
113.208671104707,23.0075438412542,-3.36380877234724
113.208671911474,23.0075437503287,-3.36398379107815
113.208672718242,23.0075436594031,-3.36415874595856
113.208673525009,23.0075435684776,-3.36433363699595
113.208674331776,23.007543477552,-3.36450846419777
113.208675138544,23.0075433866264,-3.3646832275715
113.208675945311,23.0075432957007,-3.3648579271246
113.208676752079,23.007543204775,-3.36503256286454
113.208677558846,23.0075431138494,-3.3652071347988
113.208678365614,23.0075430229236,-3.36538164293482
113.208679172381,23.0075429319979,-3.36555608728009
113.208679979149,23.0075428410721,-3.36573046784207
113.208680785916,23.0075427501463,-3.36590478462823
113.208681592684,23.0075426592205,-3.36607903764603
113.208682399452,23.0075425682946,-3.36625322690294
113.208683206219,23.0075424773688,-3.36642735240643
113.208684012987,23.0075423864428,-3.36660141416397
113.208684819755,23.0075422955169,-3.36677541218302
113.208685626522,23.0075422045909,-3.36694934647106
113.20868643329,23.0075421136649,-3.36712321703554
113.208687240058,23.0075420227389,-3.36729702388394
113.208688046825,23.0075419318128,-3.36747076702372
113.208688853593,23.0075418408867,-3.36764444646235
113.208689660361,23.0075417499606,-3.36781806220731
113.208690467129,23.0075416590344,-3.36799161426604
113.208691273897,23.0075415681082,-3.36816510264603
113.208692080665,23.007541477182,-3.36833852735474
113.208692887432,23.0075413862558,-3.36851188839963
113.2086936942,23.0075412953295,-3.36868518578818
113.208694500968,23.0075412044031,-3.36885841952786
113.208695307736,23.0075411134768,-3.36903158962612
113.208696114504,23.0075410225504,-3.36920469609044
113.208696921272,23.0075409316239,-3.36937773892828
113.20869772804,23.0075408406975,-3.36955071814711
113.208698534808,23.007540749771,-3.3697236337544
113.208699341576,23.0075406588444,-3.36989648575762
113.208700148344,23.0075405679178,-3.37006927416423
113.208700955112,23.0075404769912,-3.3702419989817
113.20870176188,23.0075403860645,-3.3704146602175
113.208702568648,23.0075402951378,-3.37058725787909
113.208703375417,23.0075402042111,-3.37075979197395
113.208704182185,23.0075401132843,-3.37093226250954
113.208704988953,23.0075400223575,-3.37110466949332
113.208705795721,23.0075399314307,-3.37127701293277
113.208706602489,23.0075398405038,-3.37144929283535
113.208707409258,23.0075397495768,-3.37162150920853
113.208708216026,23.0075396586498,-3.37179366205977
113.208709022794,23.0075395677228,-3.37196575139655
113.208709829562,23.0075394767957,-3.37213777722633
113.208710636331,23.0075393858686,-3.37230973955658
113.208711443099,23.0075392949415,-3.37248163839476
113.208712249867,23.0075392040143,-3.37265347374835
113.208713056636,23.007539113087,-3.37282524562481
113.208713863404,23.0075390221598,-3.37299695403161
113.208714670172,23.0075389312324,-3.37316859897621
113.208715476941,23.0075388403051,-3.37334018046608
113.208716283709,23.0075387493776,-3.37351169850869
113.208717090478,23.0075386584502,-3.37368315311151
113.208717897246,23.0075385675227,-3.37385454428201
113.208718704015,23.0075384765951,-3.37402587202764
113.208719510783,23.0075383856675,-3.37419713635589
113.208720317552,23.0075382947398,-3.37436833727421
113.20872112432,23.0075382038121,-3.37453947479007
113.208721931089,23.0075381128844,-3.37471054891095
113.208722737857,23.0075380219565,-3.3748815596443
113.208723544626,23.0075379310287,-3.3750525069976
113.208724351395,23.0075378401008,-3.37522339097832
113.208725158163,23.0075377491728,-3.37539421159391
113.208725964932,23.0075376582448,-3.37556496885185
113.2087267717,23.0075375673168,-3.37573566275961
113.208727578469,23.0075374763886,-3.37590629332465
113.208728385238,23.0075373854605,-3.37607686055443
113.208729192007,23.0075372945323,-3.37624736445644
113.208729998775,23.007537203604,-3.37641780503813
113.208730805544,23.0075371126757,-3.37658818230697
113.208731612313,23.0075370217473,-3.37675849627043
113.208732419082,23.0075369308189,-3.37692874693597
113.20873322585,23.0075368398904,-3.37709893431107
113.208734032619,23.0075367489618,-3.37726905840319
113.208734839388,23.0075366580332,-3.3774391192198
113.208735646157,23.0075365671046,-3.37760911676836
113.208736452926,23.0075364761759,-3.37777905105635
113.208737259695,23.0075363852471,-3.37794892209123
113.208738066464,23.0075362943183,-3.37811872988046
113.208738873232,23.0075362033894,-3.37828847443152
113.208739680001,23.0075361124604,-3.37845815575187
113.20874048677,23.0075360215314,-3.37862777384899
113.208741293539,23.0075359306024,-3.37879732873032
113.208742100308,23.0075358396733,-3.37896682040336
113.208742907077,23.0075357487441,-3.37913624887555
113.208743713846,23.0075356578148,-3.37930561415437
113.208744520615,23.0075355668855,-3.37947491624729
113.208745327384,23.0075354759562,-3.37964415516177
113.208746134153,23.0075353850268,-3.37981333090529
113.208746940922,23.0075352940973,-3.3799824434853
113.208747747692,23.0075352031677,-3.38015149290927
113.208748554461,23.0075351122381,-3.38032047918468
113.20874936123,23.0075350213084,-3.38048940231899
113.208750167999,23.0075349303787,-3.38065826231967
113.208750974768,23.0075348394489,-3.38082705919418
113.208751781537,23.007534748519,-3.38099579294999
113.208752588306,23.0075346575891,-3.38116446359458
113.208753395076,23.0075345666591,-3.3813330711354
113.208754201845,23.007534475729,-3.38150161557992
113.208755008614,23.0075343847989,-3.38167009693562
113.208755815383,23.0075342938687,-3.38183851520995
113.208756622153,23.0075342029384,-3.38200687041039
113.208757428922,23.0075341120081,-3.3821751625444
113.208758235691,23.0075340210777,-3.38234339161946
113.208759042461,23.0075339301472,-3.38251155764302
113.20875984923,23.0075338392167,-3.38267966062256
113.208760655999,23.0075337482861,-3.38284770056554
113.208761462769,23.0075336573554,-3.38301567747943
113.208762269538,23.0075335664246,-3.3831835913717
113.208763076307,23.0075334754938,-3.38335144224981
113.208763883077,23.0075333845629,-3.38351923012123
113.208764689846,23.007533293632,-3.38368695499344
113.208765496616,23.0075332027009,-3.38385461687389
113.208766303385,23.0075331117698,-3.38402221577005
113.208767110154,23.0075330208386,-3.3841897516894
113.208767916924,23.0075329299074,-3.38435722463939
113.208768723693,23.007532838976,-3.3845246346275
113.208769530463,23.0075327480446,-3.38469198166119
113.208770337232,23.0075326571132,-3.38485926574794
113.208771144002,23.0075325661816,-3.3850264868952
113.208771950771,23.00753247525,-3.38519364511045
113.208772757541,23.0075323843183,-3.38536074040115
113.208773564311,23.0075322933865,-3.38552777277477
113.20877437108,23.0075322024547,-3.38569474223877
113.20877517785,23.0075321115227,-3.38586164880063
113.208775984619,23.0075320205907,-3.38602849246782
113.208776791389,23.0075319296586,-3.38619527324779
113.208777598159,23.0075318387265,-3.38636199114802
113.208778404928,23.0075317477942,-3.38652864617597
113.208779211698,23.0075316568619,-3.38669523833912
113.208780018468,23.0075315659295,-3.38686176764492
113.208780825237,23.007531474997,-3.38702823410085
113.208781632007,23.0075313840644,-3.38719463771437
113.208782438777,23.0075312931318,-3.38736097849295
113.208783245547,23.0075312021991,-3.38752725644406
113.208784052316,23.0075311112663,-3.38769347157517
113.208784859086,23.0075310203334,-3.38785962389374
113.208785665856,23.0075309294004,-3.38802571340723
113.208786472626,23.0075308384673,-3.38819174012313
113.208787279395,23.0075307475342,-3.38835770404889
113.208788086165,23.007530656601,-3.38852360519198
113.208788892935,23.0075305656677,-3.38868944355987
113.208789699705,23.0075304747343,-3.38885521916002
113.208790506475,23.0075303838008,-3.38902093199991
113.208791313245,23.0075302928672,-3.38918658208701
113.208792120015,23.0075302019336,-3.38935216942876
113.208792926784,23.0075301109998,-3.38951769403266
113.208793733554,23.007530020066,-3.38968315590616
113.208794540324,23.0075299291321,-3.38984855505673
113.208795347094,23.0075298381981,-3.39001389149183
113.208796153864,23.007529747264,-3.39017916521895
113.208796960634,23.0075296563298,-3.39034437624553
113.208797767404,23.0075295653956,-3.39050952457905
113.208798574174,23.0075294744612,-3.39067461022699
113.208799380944,23.0075293835268,-3.39083963319679
113.208800187714,23.0075292925922,-3.39100459349594
113.208800994484,23.0075292016576,-3.39116949113189
113.208801801254,23.0075291107229,-3.39133432611213
113.208802608024,23.0075290197881,-3.3914990984441
113.208803414794,23.0075289288532,-3.39166380813529
113.208804221564,23.0075288379182,-3.39182845519315
113.208805028334,23.0075287469831,-3.39199303962516
113.208805835104,23.007528656048,-3.39215756143879
113.208806641874,23.0075285651127,-3.39232202064149
113.208807448645,23.0075284741773,-3.39248641724074
113.208808255415,23.0075283832419,-3.39265075124401
113.208809062185,23.0075282923063,-3.39281502265876
113.208809868955,23.0075282013707,-3.39297923149246
113.208810675725,23.0075281104349,-3.39314337775257
113.208811482495,23.0075280194991,-3.39330746144657
113.208812289265,23.0075279285631,-3.39347148258193
113.208813096036,23.0075278376271,-3.3936354411661
113.208813902806,23.007527746691,-3.39379933720655
113.208814709576,23.0075276557547,-3.39396317071076
113.208815516346,23.0075275648184,-3.39412694168619
113.208816323117,23.007527473882,-3.39429065014031
113.208817129887,23.0075273829454,-3.39445429608059
113.208817936657,23.0075272920088,-3.39461787951449
113.208818743427,23.0075272010721,-3.39478140044947
113.208819550198,23.0075271101352,-3.39494485889302
113.208820356968,23.0075270191983,-3.39510825485259
113.208821163738,23.0075269282613,-3.39527158833565
113.208821970508,23.0075268373242,-3.39543485934967
113.208822777279,23.0075267463869,-3.39559806790212
113.208823584049,23.0075266554496,-3.39576121400047
113.208824390819,23.0075265645121,-3.39592429765217
113.20882519759,23.0075264735746,-3.3960873188647
113.20882600436,23.007526382637,-3.39625027764553
113.208826811131,23.0075262916992,-3.39641317400213
113.208827617901,23.0075262007613,-3.39657600794195
113.208828424671,23.0075261098234,-3.39673877947247
113.208829231442,23.0075260188853,-3.39690148860116
113.208830038212,23.0075259279471,-3.39706413533548
113.208830844983,23.0075258370089,-3.3972267196829
113.208831651753,23.0075257460705,-3.39738924165089
113.208832458523,23.007525655132,-3.39755170124691
113.208833265294,23.0075255641934,-3.39771409847843
113.208834072064,23.0075254732547,-3.39787643335293
113.208834878835,23.0075253823158,-3.39803870587786
113.208835685605,23.0075252913769,-3.39820091606069
113.208836492376,23.0075252004379,-3.3983630639089
113.208837299146,23.0075251094987,-3.39852514942994
113.208838105917,23.0075250185595,-3.39868717263129
113.208838912687,23.0075249276201,-3.39884913352042
113.208839719458,23.0075248366806,-3.39901103210478
113.208840526228,23.007524745741,-3.39917286839185
113.208841332999,23.0075246548013,-3.3993346423891
113.208842139769,23.0075245638615,-3.39949635410399
113.20884294654,23.0075244729216,-3.39965800354399
113.208843753311,23.0075243819815,-3.39981959071657
113.208844560081,23.0075242910414,-3.3999811156292
113.208845366852,23.0075242001011,-3.40014257828933
113.208846173622,23.0075241091607,-3.40030397870445
113.208846980393,23.0075240182202,-3.40046531688201
113.208847787164,23.0075239272796,-3.40062659282948
113.208848593934,23.0075238363389,-3.40078780655434
113.208849400705,23.007523745398,-3.40094895806404
113.208850207475,23.0075236544571,-3.40111004736606
113.208851014246,23.007523563516,-3.40127107446787
113.208851821017,23.0075234725748,-3.40143203937692
113.208852627787,23.0075233816335,-3.40159294210069
113.208853434558,23.007523290692,-3.40175378264665
113.208854241329,23.0075231997505,-3.40191456102226
113.208855048099,23.0075231088088,-3.40207527723499
113.20885585487,23.007523017867,-3.40223593129231
113.208856661641,23.0075229269251,-3.40239652320168
113.208857468412,23.0075228359831,-3.40255705297057
113.208858275182,23.0075227450409,-3.40271752060646
113.208859081953,23.0075226540987,-3.4028779261168
113.208859888724,23.0075225631563,-3.40303826950906
113.208860695494,23.0075224722137,-3.40319855079071
113.208861502265,23.0075223812711,-3.40335876996923
113.208862309036,23.0075222903283,-3.40351892705207
113.208863115807,23.0075221993855,-3.4036790220467
113.208863922578,23.0075221084424,-3.40383905496059
113.208864729348,23.0075220174993,-3.40399902580121
113.208865536119,23.007521926556,-3.40415893457603
113.20886634289,23.0075218356127,-3.4043187812925
113.208867149661,23.0075217446691,-3.40447856595811
113.208867956432,23.0075216537255,-3.40463828858032
113.208868763202,23.0075215627817,-3.40479794916659
113.208869569973,23.0075214718378,-3.40495754772439
113.208870376744,23.0075213808938,-3.40511708426119
113.208871183515,23.0075212899497,-3.40527655878446
113.208871990286,23.0075211990054,-3.40543597130166
113.208872797057,23.007521108061,-3.40559532182026
113.208873603827,23.0075210171165,-3.40575461034773
113.208874410598,23.0075209261718,-3.40591383689153
113.208875217369,23.007520835227,-3.40607300145914
113.20887602414,23.0075207442821,-3.40623210405802
113.208876830911,23.007520653337,-3.40639114469564
113.208877637682,23.0075205623919,-3.40655012337946
113.208878444453,23.0075204714465,-3.40670904011695
113.208879251224,23.0075203805011,-3.40686789491559
113.208880057994,23.0075202895555,-3.40702668778283
113.208880864765,23.0075201986098,-3.40718541872615
113.208881671536,23.007520107664,-3.407344087753
113.208882478307,23.007520016718,-3.40750269487087
113.208883285078,23.0075199257719,-3.40766124008721
113.208884091849,23.0075198348256,-3.4078197234095
113.20888489862,23.0075197438792,-3.40797814484519
113.208885705391,23.0075196529327,-3.40813650440177
113.208886512162,23.0075195619861,-3.40829480208669
113.208887318933,23.0075194710393,-3.40845303790743
113.208888125704,23.0075193800923,-3.40861121187144
113.208888932475,23.0075192891453,-3.4087693239862
113.208889739246,23.0075191981981,-3.40892737425918
113.208890546017,23.0075191072507,-3.40908536269784
113.208891352788,23.0075190163032,-3.40924328930965
113.208892159559,23.0075189253556,-3.40940115410207
113.20889296633,23.0075188344079,-3.40955895708258
113.208893773101,23.00751874346,-3.40971669825864
113.208894579872,23.0075186525119,-3.40987437763772
113.208895386643,23.0075185615638,-3.41003199522729
113.208896193414,23.0075184706154,-3.41018955103481
113.208897000185,23.007518379667,-3.41034704506775
113.208897806956,23.0075182887184,-3.41050447733358
113.208898613727,23.0075181977696,-3.41066184783977
113.208899420498,23.0075181068208,-3.41081915659377
113.208900227269,23.0075180158717,-3.41097640360307
113.20890103404,23.0075179249225,-3.41113358887513
113.208901840811,23.0075178339732,-3.41129071241741
113.208902647582,23.0075177430238,-3.41144777423738
113.208903454353,23.0075176520742,-3.41160477434251
113.208904261124,23.0075175611244,-3.41176171274027
113.208905067896,23.0075174701745,-3.41191858943813
113.208905874667,23.0075173792245,-3.41207540444354
113.208906681438,23.0075172882743,-3.41223215776398
113.208907488209,23.0075171973239,-3.41238884940692
113.20890829498,23.0075171063735,-3.41254547937983
113.208909101751,23.0075170154228,-3.41270204769016
113.208909908522,23.0075169244721,-3.41285855434539
113.208910715293,23.0075168335211,-3.41301499935299
113.208911522064,23.0075167425701,-3.41317138272042
113.208912328835,23.0075166516188,-3.41332770445515
113.208913135607,23.0075165606674,-3.41348396456465
113.208913942378,23.0075164697159,-3.41364016305638
113.208914749149,23.0075163787642,-3.41379629993781
113.20891555592,23.0075162878124,-3.41395237521642
113.208916362691,23.0075161968604,-3.41410838889966
113.208917169462,23.0075161059083,-3.414264340995
113.208917976233,23.007516014956,-3.41442023150992
113.208918783005,23.0075159240036,-3.41457606045187
113.208919589776,23.007515833051,-3.41473182782833
113.208920396547,23.0075157420982,-3.41488753364677
113.208921203318,23.0075156511453,-3.41504317791464
113.208922010089,23.0075155601923,-3.41519876063942
113.20892281686,23.0075154692391,-3.41535428182858
113.208923623631,23.0075153782857,-3.41550974148958
113.208924430403,23.0075152873322,-3.41566513962989
113.208925237174,23.0075151963785,-3.41582047625698
113.208926043945,23.0075151054247,-3.41597575137832
113.208926850716,23.0075150144707,-3.41613096500136
113.208927657487,23.0075149235165,-3.41628611713358
113.208928464259,23.0075148325623,-3.41644120778245
113.20892927103,23.0075147416078,-3.41659623695544
113.208930077801,23.0075146506532,-3.41675120466001
113.208930884572,23.0075145596984,-3.41690611090362
113.208931691343,23.0075144687434,-3.41706095569375
113.208932498114,23.0075143777883,-3.41721573903786
113.208933304886,23.0075142868331,-3.41737046094343
113.208934111657,23.0075141958776,-3.41752512141791
113.208934918428,23.0075141049221,-3.41767972046878
113.208935725199,23.0075140139663,-3.4178342581035
113.20893653197,23.0075139230104,-3.41798873432954
113.208937338742,23.0075138320543,-3.41814314915437
113.208938145513,23.0075137410981,-3.41829750258545
113.208938952284,23.0075136501417,-3.41845179463025
113.208939759055,23.0075135591851,-3.41860602529624
113.208940565827,23.0075134682284,-3.41876019459089
113.208941372598,23.0075133772715,-3.41891430252166
113.208942179369,23.0075132863145,-3.41906834909603
113.20894298614,23.0075131953573,-3.41922233432145
113.208943792911,23.0075131043999,-3.4193762582054
113.208944599683,23.0075130134423,-3.41953012075534
113.208945406454,23.0075129224846,-3.41968392197874
113.208946213225,23.0075128315267,-3.41983766188307
113.208947019996,23.0075127405686,-3.4199913404758
113.208947826768,23.0075126496104,-3.42014495776439
113.208948633539,23.007512558652,-3.42029851375631
113.20894944031,23.0075124676935,-3.42045200845902
113.208950247081,23.0075123767347,-3.42060544188
113.208951053853,23.0075122857758,-3.42075881402671
113.208951860624,23.0075121948168,-3.42091212490662
113.208952667395,23.0075121038575,-3.4210653745272
113.208953474166,23.0075120128981,-3.42121856289591
113.208954280937,23.0075119219385,-3.42137169002022
113.208955087709,23.0075118309788,-3.4215247559076
113.20895589448,23.0075117400188,-3.42167776056551
113.208956701251,23.0075116490587,-3.42183070400143
113.208957508022,23.0075115580985,-3.42198358622282
113.208958314794,23.007511467138,-3.42213640723715
113.208959121565,23.0075113761774,-3.42228916705188
113.208959928336,23.0075112852166,-3.42244186567448
113.208960735107,23.0075111942556,-3.42259450311243
113.208961541879,23.0075111032945,-3.42274707937318
113.20896234865,23.0075110123331,-3.4228995944642
113.208963155421,23.0075109213716,-3.42305204839297
113.208963962192,23.00751083041,-3.42320444116694
113.208964768964,23.0075107394481,-3.4233567727936
113.208965575735,23.0075106484861,-3.42350904328039
113.208966382506,23.0075105575239,-3.4236612526348
113.208967189277,23.0075104665615,-3.42381340086428
113.208967996049,23.0075103755989,-3.42396548797631
113.20896880282,23.0075102846362,-3.42411751397836
113.208969609591,23.0075101936732,-3.42426947887788
113.208970416362,23.0075101027101,-3.42442138268235
113.208971223134,23.0075100117468,-3.42457322539924
113.208972029905,23.0075099207834,-3.42472500703601
113.208972836676,23.0075098298197,-3.42487672760013
113.208973643447,23.0075097388559,-3.42502838709906
113.208974450219,23.0075096478919,-3.42517998554028
113.20897525699,23.0075095569277,-3.42533152293125
113.208976063761,23.0075094659633,-3.42548299927944
113.208976870532,23.0075093749987,-3.42563441459232
113.208977677304,23.007509284034,-3.42578576887735
113.208978484075,23.0075091930691,-3.425937062142
113.208979290846,23.0075091021039,-3.42608829439374
113.208980097617,23.0075090111386,-3.42623946564003
113.208980904389,23.0075089201732,-3.42639057588835
113.20898171116,23.0075088292075,-3.42654162514616
113.208982517931,23.0075087382416,-3.42669261342092
113.208983324702,23.0075086472756,-3.42684354072011
113.208984131473,23.0075085563093,-3.42699440705119
113.208984938245,23.0075084653429,-3.42714521242163
113.208985745016,23.0075083743763,-3.4272959568389
113.208986551787,23.0075082834095,-3.42744664031046
113.208987358558,23.0075081924425,-3.42759726284379
113.20898816533,23.0075081014753,-3.42774782444634
113.208988972101,23.007508010508,-3.42789832512559
113.208989778872,23.0075079195404,-3.428048764889
113.208990585643,23.0075078285727,-3.42819914374404
113.208991392414,23.0075077376047,-3.42834946169819
113.208992199186,23.0075076466366,-3.42849971875889
113.208993005957,23.0075075556683,-3.42864991493363
113.208993812728,23.0075074646998,-3.42880005022987
113.208994619499,23.0075073737311,-3.42895012465508
113.208995426271,23.0075072827622,-3.42910013821672
113.208996233042,23.0075071917931,-3.42925009092226
113.208997039813,23.0075071008238,-3.42939998277918
113.208997846584,23.0075070098543,-3.42954981379493
113.208998653355,23.0075069188846,-3.42969958397698
113.208999460127,23.0075068279147,-3.42984929333281
113.209000266898,23.0075067369447,-3.42999894186987
113.209001073669,23.0075066459744,-3.43014852959564
113.20900188044,23.0075065550039,-3.43029805651758
113.209002687211,23.0075064640333,-3.43044752264317
113.209003493983,23.0075063730624,-3.43059692797986
113.209004300754,23.0075062820914,-3.43074627253513
113.209005107525,23.0075061911201,-3.43089555631644
113.209005914296,23.0075061001487,-3.43104477933126
113.209006721067,23.007506009177,-3.43119394158705
113.209007527838,23.0075059182052,-3.43134304309129
113.20900833461,23.0075058272331,-3.43149208385145
113.209009141381,23.0075057362609,-3.43164106387498
113.209009948152,23.0075056452884,-3.43178998316936
113.209010754923,23.0075055543157,-3.43193884174205
113.209011561694,23.0075054633429,-3.43208763960053
113.209012368465,23.0075053723698,-3.43223637675225
113.209013175236,23.0075052813966,-3.43238505320469
113.209013982008,23.0075051904231,-3.43253366896532
113.209014788779,23.0075050994494,-3.43268222404159
113.20901559555,23.0075050084756,-3.43283071844098
113.209016402321,23.0075049175015,-3.43297915217096
113.209017209092,23.0075048265272,-3.43312752523899
113.209018015863,23.0075047355527,-3.43327583765253
113.209018822634,23.007504644578,-3.43342408941907
113.209019629406,23.0075045536031,-3.43357228054606
113.209020436177,23.007504462628,-3.43372041104097
113.209021242948,23.0075043716527,-3.43386848091128
113.209022049719,23.0075042806772,-3.43401649016443
113.20902285649,23.0075041897015,-3.43416443880792
113.209023663261,23.0075040987255,-3.43431232684919
113.209024470032,23.0075040077494,-3.43446015429572
113.209025276803,23.007503916773,-3.43460792115498
113.209026083574,23.0075038257965,-3.43475562743443
113.209026890345,23.0075037348197,-3.43490327314154
113.209027697116,23.0075036438427,-3.43505085828378
113.209028503888,23.0075035528655,-3.43519838286861
