lon(deg),lat(deg),alt(m) 'select st_asgeojson(shape) from adasline'
113.2100196153,23.0073913170828,-4.283097
113.2100227644,23.0073909647428,-4.282661
113.21002591368,23.0073906123828,-4.282233
113.21002906315,23.0073902600028,-4.281813
113.21003221285,23.0073899075928,-4.281402
113.21003536281,23.0073895551628,-4.280998
113.21003851307,23.0073892026928,-4.280602
113.21004166365,23.0073888501828,-4.280213
113.21004481457,23.0073884976428,-4.279831
113.21004796587,23.0073881450528,-4.279456
113.21005111759,23.0073877924128,-4.279087
113.21005426975,23.0073874397328,-4.278724
113.21005742238,23.0073870870028,-4.278366
113.21006057529,23.0073867342328,-4.278012
113.2100637287,23.0073863814128,-4.277664
113.21006688269,23.0073860285228,-4.277319
113.21007003725,23.0073856755628,-4.276978
113.21007319242,23.0073853225428,-4.276639
113.21007634827,23.0073849694528,-4.276303
113.21007950478,23.0073846162828,-4.275968
113.21008266199,23.0073842630328,-4.275635
113.21008581996,23.0073839096928,-4.275302
113.21008897871,23.0073835562728,-4.27497
113.21009213826,23.0073832027628,-4.274636
113.21009529864,23.0073828491628,-4.274302
113.21009845989,23.0073824954628,-4.273965
113.21010162205,23.0073821416528,-4.273626
113.210104288275,23.0073812215749,-4.273284
113.210107452315,23.0073808675649,-4.272938
113.210110617335,23.0073805134349,-4.272588
113.210113783385,23.0073801591949,-4.272233
113.210116950505,23.0073798048449,-4.271872
113.210120118655,23.0073794503649,-4.271506
113.210123287965,23.0073790957649,-4.271133
113.210126458435,23.0073787410349,-4.270752
113.210129630005,23.0073783861749,-4.270364
113.210132802835,23.0073780311749,-4.269968
113.210135976925,23.0073776760349,-4.269563
113.210139152185,23.0073773207649,-4.269149
113.210142328835,23.0073769653449,-4.268725
113.210145506815,23.007376609765,-4.26829
113.210148686035,23.007376254055,-4.267845
113.210151866765,23.0073758981749,-4.267388
113.210155048935,23.0073755421249,-4.266919
113.210158232395,23.0073751859449,-4.266437
113.210161417485,23.0073748295749,-4.265943
113.210164603915,23.0073744730549,-4.265434
113.210167792055,23.0073741163449,-4.264912
113.210170981795,23.0073737594549,-4.264375
113.210174172915,23.0073734024049,-4.263822
113.210177365875,23.0073730451549,-4.263254
113.210180560265,23.0073726877449,-4.262668
113.210183756595,23.0073723301149,-4.262065
113.210186954655,23.0073719722949,-4.261444
113.210190154095,23.0073716143149,-4.260804
113.210193355605,23.0073712561149,-4.260144
113.210196558625,23.0073708977349,-4.259464
113.210199763825,23.0073705391149,-4.258762
113.210202970885,23.0073701802849,-4.258037
113.210206179525,23.0073698212749,-4.257289
113.210209390435,23.0073694620149,-4.256517
113.210212602945,23.0073691025849,-4.255719
113.210215817845,23.0073687428749,-4.254895
113.210219034775,23.007368382945,-4.254043
113.210222253355,23.0073680228249,-4.253162
113.210225474445,23.0073676624249,-4.252252
113.210228697205,23.007367301835,-4.25131
113.210231922585,23.0073669409549,-4.250337
113.210235150145,23.0073665798349,-4.24933
113.210238379415,23.007366218525,-4.248289
113.210241611435,23.0073658568949,-4.247212
113.210244845195,23.0073654950849,-4.246099
113.210248081805,23.0073651329449,-4.244948
113.210251320175,23.0073647706149,-4.243758
113.210254561495,23.0073644079449,-4.242529
113.210257805215,23.0073640450149,-4.241259
113.210261050725,23.007363681885,-4.239948
113.210264299335,23.0073633184049,-4.238596
113.210267549755,23.007362954725,-4.237201
113.210270803405,23.0073625906749,-4.235763
113.210274059605,23.0073622263549,-4.234282
113.210277317655,23.0073618618149,-4.232758
113.210280579025,23.0073614969049,-4.23119
113.210283842285,23.0073611317849,-4.22958
113.210287108945,23.0073607662949,-4.227926
113.210290377495,23.007360400585,-4.22623
113.210293649575,23.0073600344749,-4.224493
113.210296924455,23.0073596680549,-4.222715
113.210300201215,23.0073593014249,-4.220896
113.210303481655,23.0073589343849,-4.219038
113.210306764025,23.0073585671249,-4.217143
113.210310050245,23.007358199435,-4.215212
113.210313339325,23.0073578314349,-4.213246
113.210316630365,23.0073574632049,-4.211247
113.210319925405,23.0073570945249,-4.209217
113.210323222355,23.0073567256349,-4.207159
113.210326523365,23.0073563562949,-4.205073
113.210329827515,23.0073559866049,-4.202962
113.210333133605,23.0073556166849,-4.20083
113.210336443885,23.007355246305,-4.198677
113.210339756255,23.0073548756949,-4.196507
113.210343072865,23.0073545046049,-4.194321
113.210346392725,23.0073541331549,-4.192123
113.210349714655,23.0073537614649,-4.189914
113.210353041005,23.0073533892849,-4.187698
113.210356369465,23.0073530168749,-4.185476
113.210359702455,23.0073526439449,-4.183251
113.210362580689,23.0073517925992,-4.181025
113.210365919169,23.0073514190692,-4.178801
113.210369262329,23.0073510450092,-4.176581
113.210372607569,23.0073506707092,-4.174367
113.210375957709,23.0073502958692,-4.17216
113.210379311339,23.0073499206392,-4.169963
113.210382667079,23.0073495451692,-4.167776
113.210386027799,23.0073491691492,-4.165603
113.210389392129,23.0073487927192,-4.163444
113.210392758599,23.0073484160492,-4.1613
113.210396130189,23.0073480388092,-4.159172
113.210399503919,23.0073476613192,-4.157061
113.210402882949,23.0073472832492,-4.154968
113.210406265669,23.0073469047592,-4.152893
113.210409650589,23.0073465260292,-4.150837
113.210413040879,23.0073461466892,-4.148801
113.210416435009,23.0073457669292,-4.146783
113.210419585589,23.0073451983938,-4.144785
113.210422987419,23.0073448177638,-4.142805
113.210426393199,23.0073444367038,-4.140844
113.210429801149,23.0073440553838,-4.138901
113.210433214769,23.0073436734438,-4.136976
113.210436632399,23.0073432910438,-4.135067
113.210440052269,23.0073429084038,-4.133174
113.210443477889,23.0073425251138,-4.131296
113.210446907599,23.0073421413738,-4.129432
113.210450341359,23.0073417571738,-4.127581
113.210453777439,23.0073413727138,-4.125742
113.210457219409,23.0073409875938,-4.123913
113.210460665519,23.0073406020138,-4.122094
113.210464114019,23.0073402161638,-4.120282
113.210467568439,23.0073398296538,-4.118478
113.210471027029,23.0073394426738,-4.116679
113.210474489829,23.0073390552238,-4.114885
113.210477955199,23.0073386674838,-4.113094
113.210481426409,23.0073382790938,-4.111304
113.210484901849,23.0073378902338,-4.109515
113.210488381509,23.0073375008938,-4.107725
113.210491865399,23.0073371110938,-4.105933
113.210495352169,23.0073367209538,-4.104138
113.210498844529,23.0073363302038,-4.102339
113.210502341079,23.0073359389738,-4.100534
113.210505841809,23.0073355472838,-4.098724
113.210509346649,23.0073351551238,-4.096906
113.210512855579,23.0073347625138,-4.09508
113.210516368539,23.0073343694538,-4.093246
113.210519885479,23.0073339759438,-4.091402
113.210523411449,23.0073335814238,-4.089548
113.210526942209,23.0073331863738,-4.087683
113.210530477789,23.0073327907738,-4.085807
113.210534018209,23.0073323946438,-4.08392
113.210537563519,23.0073319979638,-4.082021
113.210541113729,23.0073316007338,-4.08011
113.210544668879,23.0073312029438,-4.078187
113.210548228999,23.0073308046038,-4.076252
113.210551794109,23.0073304057038,-4.074305
113.210555364239,23.0073300062438,-4.072346
113.210558939459,23.0073296062138,-4.070376
113.210562519749,23.0073292056238,-4.068396
113.210566105159,23.0073288044538,-4.066405
113.210569695709,23.0073284027038,-4.064404
113.210573291459,23.0073280003838,-4.062394
113.210576892399,23.0073275974738,-4.060375
113.210580498599,23.0073271939738,-4.058349
113.210584110049,23.0073267898938,-4.056317
113.210587726819,23.0073263852138,-4.05428
113.210591348899,23.0073259799338,-4.052238
113.210594976349,23.0073255740638,-4.050193
113.210598609169,23.0073251675838,-4.048147
113.210602247429,23.0073247605038,-4.046101
113.210605891109,23.0073243528138,-4.044057
113.210609540279,23.0073239445038,-4.042016
113.210613194959,23.0073235355838,-4.039979
113.210616855179,23.0073231260438,-4.037949
113.210620520969,23.0073227158838,-4.035928
113.210624192369,23.0073223050838,-4.033916
113.210627869389,23.0073218936638,-4.031916
113.210631552069,23.0073214816138,-4.029929
113.210635240459,23.0073210689138,-4.027959
113.210638934549,23.0073206555838,-4.026006
113.210642634399,23.0073202416138,-4.024073
113.210646340029,23.0073198269838,-4.02216
113.210650051479,23.0073194117138,-4.020271
113.210653768769,23.0073189957838,-4.018407
113.210657491929,23.0073185791938,-4.016569
113.210661220979,23.0073181619538,-4.014759
113.210664955979,23.0073177440438,-4.012979
113.210668696939,23.0073173254638,-4.011231
113.210672443899,23.0073169062138,-4.009515
113.210676196879,23.0073164862938,-4.007834
113.210679955899,23.0073160656938,-4.006187
113.210683721009,23.0073156444238,-4.004576
113.210687492239,23.0073152224538,-4.003002
113.210691269619,23.0073147998038,-4.001466
113.210695053159,23.0073143764638,-3.999967
113.210698842909,23.0073139524238,-3.998507
113.210702638899,23.0073135276838,-3.997084
113.210706441159,23.0073131022538,-3.9957
113.210710249699,23.0073126761138,-3.994353
113.210714064659,23.0073122492538,-3.993044
113.210717885969,23.0073118216838,-3.991771
113.210721713659,23.0073113934038,-3.990533
113.210725547769,23.0073109644038,-3.98933
113.210729388339,23.0073105346838,-3.988159
113.210733235369,23.0073101042338,-3.987019
113.210737088909,23.0073096730538,-3.985908
113.210740948989,23.0073092411538,-3.984825
113.210744815639,23.0073088085038,-3.983767
113.210748688879,23.0073083751238,-3.982732
113.210752568739,23.0073079410038,-3.981717
113.210756455279,23.0073075061438,-3.98072
113.210760348489,23.0073070705238,-3.979737
113.210764248419,23.0073066341638,-3.978767
113.210768155099,23.0073061970338,-3.977805
113.210772068559,23.0073057591538,-3.97685
113.210775988829,23.0073053205138,-3.975898
113.210783258089,23.0073044868438,-3.969399
113.210790247909,23.0073036840938,-3.96315
113.210796969699,23.0073029110338,-3.957141
113.210803434869,23.0073021664238,-3.951361
113.210809654819,23.0073014490138,-3.9458
113.210815640969,23.0073007575738,-3.940447
113.210821404719,23.0073000908638,-3.935294
113.210826957479,23.0072994476238,-3.930329
113.210832310659,23.0072988266338,-3.925543
113.210837475669,23.0072982266538,-3.920924
113.210842463919,23.0072976464338,-3.916029
113.210847286809,23.0072970847338,-3.911295
113.210851955759,23.0072965403138,-3.906713
113.210856482169,23.0072960119338,-3.90227
113.210860877449,23.0072954983538,-3.897956
113.210865153009,23.0072949983338,-3.89376
113.210869320259,23.0072945106438,-3.889669
113.210873390609,23.0072940340238,-3.885674
113.210877375469,23.0072935672338,-3.881763
113.210881286229,23.0072931090538,-3.877924
113.210885134329,23.0072926582238,-3.875567
113.210888931149,23.0072922135138,-3.87324
113.210892688109,23.0072917736838,-3.870939
113.210896416619,23.0072913374838,-3.868654
113.210900128089,23.0072909036738,-3.866381
113.210903203562,23.0072897915493,-3.86411
113.210906915172,23.0072893588093,-3.861836
113.210910643962,23.0072889247493,-3.859552
113.210914401352,23.0072884881193,-3.85725
113.210918198732,23.0072880476793,-3.854924
113.210922047532,23.0072876021893,-3.851227
113.210925959142,23.0072871504093,-3.847469
113.210929944972,23.0072866910993,-3.84364
113.210934016452,23.0072862230193,-3.839729
113.210938184962,23.0072857449293,-3.835724
113.210942461932,23.0072852555893,-3.831616
113.210946858752,23.0072847537593,-3.827393
113.210951386852,23.0072842381893,-3.823044
113.210956057622,23.0072837076493,-3.818558
113.210960882482,23.0072831608893,-3.813924
113.210965872842,23.0072825966793,-3.808531
113.210971040092,23.0072820137793,-3.802948
113.210976395662,23.0072814109393,-3.797161
113.210981950952,23.0072807869193,-3.791158
113.210987717372,23.0072801404893,-3.784928
113.210993706322,23.0072794703993,-3.778457
113.210999929222,23.0072787754093,-3.771733
113.211006397482,23.0072780542793,-3.764745
113.211013122502,23.0072773057693,-3.757479
113.211020115692,23.0072765286393,-3.749924
113.211027388462,23.0072757216493,-3.678317
113.211047524192,23.0072734889793,-3.659393
113.211055505622,23.0072726039893,-3.649225
113.211064052472,23.0072716563093,-3.638337
113.211073115572,23.0072706513793,-3.626791
113.211082645752,23.0072695946593,-3.614649
113.211092593862,23.0072684915993,-3.601976
113.211102910712,23.0072673476593,-3.588833
113.211113547162,23.0072661682793,-3.575282
113.211124454012,23.0072649589093,-3.561387
113.211135582122,23.0072637250093,-3.547211
113.211146882322,23.0072624720193,-3.532815
113.211158305432,23.0072612054093,-3.518262
113.211169802292,23.0072599306193,-3.503615
113.211181323732,23.0072586530993,-3.488938
113.211192820592,23.0072573782993,-3.474291
113.211204243702,23.0072561116893,-3.459738
113.211215543902,23.0072548586993,-3.445342
113.211226672012,23.0072536247893,-3.431166
113.211237578862,23.0072524154093,-3.417271
113.211248215302,23.0072512360193,-3.40372
113.211258295973,23.0072499544451,-3.390577
113.211268244073,23.0072488513751,-3.377904
113.211277774253,23.0072477946451,-3.365762
113.211286837353,23.0072467897051,-3.354216
113.211295384193,23.0072458420051,-3.343328
113.211303365623,23.0072449570051,-3.33316
113.211313423497,23.00724337874,-3.316952
113.211322777967,23.00724233735,-3.300776
113.211331222887,23.0072413943,-3.284667
113.211338879497,23.00724053637,-3.268653
113.211345869077,23.00723975033,-3.252764
113.211352312877,23.00723902293,-3.237023
113.211358332147,23.00723834096,-3.221452
113.211364048157,23.00723769117,-3.206066
113.211369582167,23.00723706033,-3.190875
113.211375055427,23.00723643522,-3.175886
113.211380589207,23.0072358026,-3.161098
113.211386304747,23.00723514923,-3.146506
113.211392323327,23.00723446188,-3.132099
113.211398766187,23.00723372732,-3.117861
113.211405754597,23.00723293233,-3.103772
113.211413409817,23.00723206365,-3.089807
113.211421853097,23.00723110807,-3.075938
113.211431205697,23.00723005235,-3.062135
113.211441588887,23.00722888326,-3.048365
113.211459890547,23.00722682505,-3.019586
113.211487875397,23.00722367244,-2.969177
113.211516791727,23.00722040199,-2.917438
113.211545544037,23.00721712815,-2.866096
113.211575132437,23.00721372061,-2.823668
113.211605889547,23.00721003725,-2.90408
113.211620442727,23.00720839172,-2.871155
113.211633255397,23.00720690309,-2.850505
113.211644418906,23.0072051546196,-2.831863
113.211654910556,23.0072039626696,-2.814959
113.211664490506,23.0072028881596,-2.799528
113.211673324616,23.0072019105296,-2.7853
113.211681578756,23.0072010091896,-2.772009
113.211689418796,23.0072001635396,-2.759387
113.211697010596,23.0071993530096,-2.747167
113.211704520036,23.0071985569996,-2.73508
113.211712112986,23.0071977549396,-2.725348
113.211719955296,23.0071969262196,-2.715296
113.211728212846,23.0071960502796,-2.704711
113.211737051496,23.0071951065196,-2.69338
113.211746637126,23.0071940743496,-2.68109
113.211757135596,23.0071929331896,-2.667628
113.211768712786,23.0071916624496,-2.652782
113.211781534546,23.0071902415396,-2.636336
113.211795766746,23.0071886498896,-2.61808
113.211803586336,23.0071877716396,-2.607619
113.211811815746,23.0071868473596,-2.59661
113.211820430126,23.0071858798296,-2.585086
113.211829404646,23.0071848718596,-2.57308
113.211838714476,23.0071838262296,-2.560626
113.211848334766,23.0071827457296,-2.547756
113.211858240686,23.0071816331496,-2.534504
113.211868407396,23.0071804912796,-2.520903
113.211878810056,23.0071793228996,-2.506987
113.211889423836,23.0071781308196,-2.492788
113.211899871966,23.0071765553183,-2.47834
113.211910833466,23.0071753241783,-2.463676
113.211921931576,23.0071740776883,-2.448829
113.211933141446,23.0071728186483,-2.433833
113.211944438256,23.0071715498383,-2.418721
113.211955797146,23.0071702740683,-2.403525
113.211967193306,23.0071689940983,-2.38828
113.211978601876,23.0071677127383,-2.373017
113.211989998026,23.0071664327683,-2.357772
113.212001356916,23.0071651569883,-2.342576
113.212012653716,23.0071638881783,-2.327464
113.212023863596,23.0071626291283,-2.312468
113.212034961696,23.0071613826383,-2.297621
113.212045923196,23.0071601514883,-2.282957
113.212056723256,23.0071589384683,-2.268509
113.212067337026,23.0071577463683,-2.25431
113.212077739686,23.0071565779783,-2.240394
113.212087906396,23.0071554360883,-2.226793
113.212097812316,23.0071543234983,-2.213541
113.212107432596,23.0071532429783,-2.200671
113.212116742426,23.0071521973283,-2.188217
113.212125716946,23.0071511893483,-2.176211
113.212134331316,23.0071502218083,-2.164687
113.212142560726,23.0071492975083,-2.153678
113.212150380306,23.0071484192383,-2.143217
113.212160870236,23.0071472357083,-2.135169
113.212170319646,23.0071461590783,-2.127919
113.212178850816,23.0071451766883,-2.121372
113.212186586056,23.0071442758783,-2.115435
113.212193647636,23.0071434439883,-2.110014
113.212200157856,23.0071426683383,-2.105015
113.212206238996,23.0071419362683,-2.100345
113.212212013346,23.0071412351183,-2.09591
113.212217603186,23.0071405522183,-2.091617
113.212223130826,23.0071398749083,-2.087371
113.212228718536,23.0071391905283,-2.089696
113.212234488596,23.0071384863983,-2.092097
113.212240563316,23.0071377498583,-2.094624
113.212247064976,23.0071369682583,-2.097329
113.212254115866,23.0071361289183,-2.100261
113.212261838256,23.0071352191783,-2.103473
113.212270354456,23.0071342263683,-2.107014
113.212279786746,23.0071331378283,-2.110935
113.212290257416,23.0071319408983,-2.115287
113.212297887216,23.0071309453283,-2.113487
113.212305608836,23.0071299450883,-2.111699
113.212313420556,23.0071289394783,-2.109924
113.212321320256,23.0071279280183,-2.108164
113.212329307296,23.0071269100283,-2.10642
113.212337379686,23.0071258850883,-2.104692
113.212345535856,23.0071248527883,-2.102983
113.212353774296,23.0071238127683,-2.101293
113.212362093516,23.0071227646983,-2.099624
113.212370492046,23.0071217082983,-2.097977
113.212378968436,23.0071206432883,-2.096353
113.212387521186,23.0071195694483,-2.094754
113.212396149086,23.0071184864683,-2.09318
113.212404850546,23.0071173941483,-2.091634
113.212413624176,23.0071162922883,-2.090116
113.212422468896,23.0071151806383,-2.088628
113.212431382736,23.0071140589783,-2.08717
113.212440364516,23.0071129271583,-2.085745
113.212449412866,23.0071117849883,-2.084353
113.212458526396,23.0071106322883,-2.082995
113.212467704596,23.0071094685983,-2.081674
113.212476944426,23.0071082939983,-2.080389
113.212486245276,23.0071071082583,-2.079143
113.212495605796,23.0071059111783,-2.077937
113.212505025856,23.0071047022083,-2.076771
113.212514501616,23.0071034814383,-2.075648
113.212524032916,23.0071022486383,-2.074568
113.212533618386,23.0071010035683,-2.073533
113.212543258176,23.0070997456983,-2.072544
113.212552947866,23.0070984748683,-2.071602
113.212562687586,23.0070971909383,-2.070709
113.212572475976,23.0070958935983,-2.069865
113.212582311646,23.0070945825483,-2.069073
113.212590813163,23.0070919664655,-2.068332
113.212600739223,23.0070906263655,-2.067646
113.212610708413,23.0070892713955,-2.067014
113.212620719343,23.0070879011255,-2.066438
113.212630770623,23.0070865150855,-2.065919
113.212640860853,23.0070851127655,-2.065459
113.212650990223,23.0070836931755,-2.065059
113.212661154003,23.0070822561755,-2.064719
113.212671352453,23.0070808011355,-2.064443
113.212681584163,23.0070793273355,-2.064229
113.212691847683,23.0070778340255,-2.064081
113.212701993028,23.007076129716,-2.063999
113.212712315738,23.007074594806,-2.063984
113.212722665778,23.007073037636,-2.064038
113.212733041648,23.007071457106,-2.064162
113.212743441778,23.007069851996,-2.064357
113.212753864568,23.007068220986,-2.064624
113.212764308378,23.007066562586,-2.064965
113.212774771538,23.007064875156,-2.065381
113.212785111487,23.0070629554815,-2.065873
113.212795608317,23.0070612042815,-2.066443
113.212806118637,23.0070594164815,-2.067091
113.212816640737,23.0070575906015,-2.06782
113.212827172457,23.0070557237215,-2.06863
113.212837712237,23.0070538111515,-2.069522
113.212848299307,23.0070520765015,-2.070498
113.212858894817,23.0070503081915,-2.071559
113.212869494777,23.0070485089015,-2.072706
113.212880097737,23.0070466797715,-2.073941
113.212890701727,23.0070448226015,-2.075265
113.212901314827,23.0070429375315,-2.076678
113.212911931317,23.0070410256815,-2.078183
113.212922546477,23.0070390894915,-2.079781
113.212933162867,23.0070371289015,-2.081473
113.212943775037,23.0070351452215,-2.083259
113.212954383897,23.0070331396615,-2.085142
113.212964990397,23.0070311117115,-2.087123
113.212975545963,23.0070290022246,-2.089203
113.212986083835,23.0070268281658,-2.091382
113.212996666315,23.0070247397958,-2.093663
113.213007241615,23.0070226312758,-2.096047
113.213017803055,23.0070205043158,-2.098535
113.213028352065,23.0070183591858,-2.101128
113.213038887335,23.0070161962658,-2.103827
113.213049407535,23.0070140159558,-2.106635
113.213059911345,23.0070118185958,-2.109551
113.213070397435,23.0070096045558,-2.112577
113.213080867755,23.0070073733958,-2.115715
113.213091314425,23.0070051266458,-2.118965
113.213101739395,23.0070028642158,-2.12233
113.213112141325,23.0070005864158,-2.12581
113.213122518885,23.0069982935158,-2.129406
113.213132870735,23.0069959857958,-2.133121
113.213143195525,23.0069936635158,-2.136954
113.213153491905,23.0069913269358,-2.140908
113.213163758535,23.0069889762958,-2.144983
113.213173994065,23.0069866118358,-2.149181
113.213184197115,23.0069842337858,-2.153503
113.213194366375,23.0069818423758,-2.15795
113.213204500455,23.0069794378258,-2.162525
113.213214593745,23.0069770210858,-2.167227
113.213224653205,23.0069745904958,-2.172058
113.213226143731,23.0069742270672,-2.17279596021273
113.213226143735,23.0069742270658,-2.172796
113.213234673395,23.0069721473158,-2.177019
113.213244652925,23.0069696917358,-2.182112
113.213254590425,23.0069672239358,-2.187339
113.213264447836,23.0069646702579,-2.192699
113.213274297136,23.0069621785679,-2.198195
113.213284100276,23.0069596751879,-2.203827
113.213293855836,23.0069571602679,-2.209597
113.213303562456,23.0069546339679,-2.215507
113.213313213966,23.0069520974679,-2.221557
113.213322818176,23.0069495480179,-2.227749
113.213332254791,23.0069468733726,-2.234084
113.213341751191,23.0069443020526,-2.240563
113.213351191581,23.0069417199826,-2.247188
113.213360574511,23.0069391272926,-2.253959
113.213369898561,23.0069365240926,-2.260879
113.213379157561,23.0069339116926,-2.267947
113.213388359141,23.0069312866026,-2.275167
113.213397497451,23.0069286512426,-2.282538
113.213406571041,23.0069260056926,-2.290062
113.213415578431,23.0069233500226,-2.297741
113.213424518101,23.0069206843226,-2.305575
113.213433388571,23.0069180086426,-2.313566
113.213442183831,23.0069153230826,-2.321715
113.213450718735,23.0069124176184,-2.330024
113.213459372005,23.0069097106884,-2.338493
113.213467949875,23.0069069938784,-2.347124
113.213476450775,23.0069042672184,-2.355918
113.213484873075,23.0069015306984,-2.364877
113.213493212025,23.0068987836484,-2.374002
113.213501471885,23.0068960255484,-2.383293
113.213509648185,23.0068932574784,-2.392752
113.213517739175,23.0068904794084,-2.402382
113.213525743105,23.0068876912984,-2.412181
113.213533658185,23.0068848930884,-2.422153
113.213541476645,23.0068821794284,-2.436915
113.213549966325,23.0068792328084,-2.452944
113.213559052645,23.0068760790984,-2.4701
113.213568661025,23.0068727441884,-2.488241
113.213578716885,23.0068692539684,-2.507227
113.213589145645,23.0068656343184,-2.526917
113.213599872715,23.0068619111284,-2.547171
113.213610823535,23.0068581102784,-2.567847
113.213621923505,23.0068542576584,-2.588805
113.213633098055,23.0068503791484,-2.609903
113.213644272615,23.0068465006384,-2.631001
113.213655372585,23.0068426480184,-2.651959
113.213666323395,23.0068388471684,-2.672635
113.213677050465,23.0068351239684,-2.692888
113.213687227223,23.0068311623108,-2.712579
113.213697283073,23.0068276720808,-2.731565
113.213706891443,23.0068243371608,-2.749706
113.213715977753,23.0068211834408,-2.766862
113.213724467433,23.0068182368108,-2.782891
113.213732285883,23.0068155231408,-2.797653
113.213758914373,23.0068050794608,-2.855664
113.21378544577,23.0067942092935,-2.909431
113.21381270503,23.0067835182035,-2.948893
113.21383016706,23.0067766695935,-2.967153
113.2138566715,23.0067658618435,-2.994807
113.21388321549,23.0067551364935,-2.977574
113.21390979651,23.0067444852735,-2.957592
113.21393644049,23.0067339694235,-2.969076
113.21396308454,23.0067234445635,-2.981269
113.21398980263,23.0067130744135,-2.999981
113.21401659877,23.0067028283035,-3.021606
113.21403448336,23.0066960674735,-3.034108
113.21405238572,23.0066893664035,-3.04481
113.21407032103,23.0066827382335,-3.057325
113.21408832652,23.0066762732235,-3.073156
113.21410641214,23.0066700015835,-3.087477
113.2141246223,23.0066640585435,-3.10008
113.21414282935,23.0066580882435,-3.11277
113.214161430722,23.0066512175618,-3.144848
113.214179678612,23.0066455070618,-3.155051
113.214198056552,23.0066399672718,-3.163134
113.214216497282,23.0066346541318,-3.171204
113.214235005362,23.0066296008418,-3.178026
113.214253525692,23.0066246499518,-3.184258
113.214272151922,23.0066200845618,-3.188215
113.214283322602,23.0066175121118,-3.188323
113.214292715412,23.0066154550418,-3.189679
113.214302144682,23.0066135417418,-3.19355
113.214311591242,23.0066117054818,-3.198531
113.214321054472,23.0066099488918,-3.202297
113.214330537742,23.0066082763518,-3.204807
113.214340023922,23.0066066325118,-3.206981
113.214349529272,23.0066050832218,-3.209034
113.214359053532,23.0066036381418,-3.211317
113.214368601502,23.0066023189318,-3.214023
113.214378168482,23.0066011502518,-3.216562
113.214387725272,23.0065999015518,-3.209682
113.214397288812,23.0065986992418,-3.211189
113.214406867682,23.0065976239018,-3.216919
113.214416456302,23.0065966945718,-3.222358
113.214426050792,23.0065958900318,-3.228218
113.214435649932,23.0065952030018,-3.234816
113.214445256562,23.0065946269718,-3.242385
113.214454667564,23.0065938166733,-3.248605
113.214464275874,23.0065933174133,-3.254399
113.214473902464,23.0065929504733,-3.259605
113.214483534444,23.0065926426633,-3.264718
113.214493192464,23.0065924332733,-3.272648
113.214502841844,23.0065923295333,-3.280672
113.214512498064,23.0065923320833,-3.286328
113.214522152184,23.0065924456033,-3.294828
113.214531683385,23.0065925069586,-3.302753
113.214541328615,23.0065928453786,-3.308529
113.214550964965,23.0065933020086,-3.314578
113.214560600565,23.0065938744886,-3.320607
113.214570217915,23.0065945782886,-3.325705
113.214579806465,23.0065954047186,-3.331295
113.214589389135,23.0065962572386,-3.335618
113.214598980105,23.0065971298986,-3.339542
113.214608563465,23.0065980042986,-3.342173
113.214618132055,23.0065989897586,-3.344157
113.214627677545,23.0066000694986,-3.347635
113.214637142966,23.0066011560125,-3.350685
113.214646653106,23.0066023882925,-3.356994
113.214656154866,23.0066036850625,-3.363903
113.214665646646,23.0066050450725,-3.372233
113.214675127216,23.0066064621425,-3.38111
113.214684598836,23.0066079363925,-3.3955
113.214694095836,23.0066094677825,-3.409581
113.214703458271,23.0066109214238,-3.422269
113.214712938551,23.0066125629638,-3.434734
113.214722377971,23.0066143452838,-3.446868
113.214731808641,23.0066162110238,-3.458881
113.214741218901,23.0066181555938,-3.487807
113.214750611481,23.0066201841538,-3.485798
113.214760001141,23.0066222276138,-3.49366
113.214769390431,23.0066242804738,-3.503395
113.214778775061,23.0066263408038,-3.513966
113.214788157991,23.0066284072938,-3.524886
113.214797545231,23.0066304467438,-3.537041
113.214806925271,23.0066325094338,-3.549192
113.214816291541,23.0066346136538,-3.560636
113.214825644791,23.0066367519238,-3.571829
113.214834982651,23.0066389165938,-3.582344
113.214844338681,23.0066411109538,-3.593268
113.214872387951,23.0066478030438,-3.668704
113.214900121294,23.0066542338066,-3.699156
113.214928268204,23.0066611040266,-3.728966
113.214956444364,23.0066684164866,-3.752365
113.214984622724,23.0066756387466,-3.768205
113.215012649954,23.0066827121066,-3.780458
113.215040446284,23.0066892608666,-3.783593
113.215068316974,23.0066954629966,-3.787859
113.215095847784,23.0067012537266,-3.792954
113.215122657839,23.0067064445057,-3.799756
113.215132092949,23.0067082183257,-3.801516
113.215140785019,23.0067098220557,-3.803198
113.215150230269,23.0067114904357,-3.805698
113.215158821279,23.0067129533757,-3.808189
113.215181983079,23.0067166303857,-3.784659
113.215191210239,23.0067180852257,-3.817618
113.215200606239,23.0067194645257,-3.816602
113.215210969669,23.0067208999057,-3.82165
113.215220305359,23.0067220184957,-3.82437
113.215230954739,23.0067231308357,-3.829035
113.215239898599,23.0067239537757,-3.832537
113.215250151969,23.0067247753757,-3.837571
113.215259319499,23.0067254122757,-3.842542
113.215269531709,23.0067260158057,-3.845081
113.215278819779,23.0067264792057,-3.850458
113.215288998719,23.0067268911057,-3.855394
113.215297821799,23.0067271719657,-3.861243
113.215307985159,23.0067274043557,-3.868101
113.215317412319,23.0067275398357,-3.872726
113.215327127191,23.0067271713003,-3.879654
113.215336225401,23.0067271435703,-3.882424
113.215346347101,23.0067270190503,-3.884278
