ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,0.024620616,-0.0012968215,-0.0057465552,0,0,0,0.05,1
1,0.024561877,-0.0012991869,-0.0057585525,0,0,0,0.05,1
1,0.024503139,-0.0013015522,-0.0057705473,0,0,0,0.05,1
1,0.0244444,-0.0013039176,-0.0057825393,0,0,0,0.05,1
1,0.024385662,-0.0013062829,-0.0057945287,0,0,0,0.05,1
1,0.024326924,-0.0013086483,-0.0058065154,0,0,0,0.05,1
1,0.024268186,-0.0013110136,-0.0058184995,0,0,0,0.05,1
1,0.024209447,-0.001313379,-0.0058304808,0,0,0,0.05,1
1,0.024150709,-0.0013157443,-0.0058424595,0,0,0,0.05,1
1,0.024091971,-0.0013181097,-0.0058544356,0,0,0,0.05,1
1,0.024033233,-0.001320475,-0.005866409,0,0,0,0.05,1
1,0.023974495,-0.0013228404,-0.0058783797,0,0,0,0.05,1
1,0.023915757,-0.0013252057,-0.0058903477,0,0,0,0.05,1
1,0.023857019,-0.0013275711,-0.0059023131,0,0,0,0.05,1
1,0.023798281,-0.0013299364,-0.0059142757,0,0,0,0.05,1
1,0.023739543,-0.0013323018,-0.0059262358,0,0,0,0.05,1
1,0.023680805,-0.0013346671,-0.0059381931,0,0,0,0.05,1
1,0.023622067,-0.0013370325,-0.0059501478,0,0,0,0.05,1
1,0.023563329,-0.0013393978,-0.0059620998,0,0,0,0.05,1
1,0.023504591,-0.0013417632,-0.0059740492,0,0,0,0.05,1
1,0.023445854,-0.0013441286,-0.0059859959,0,0,0,0.05,1
1,0.023387116,-0.0013464939,-0.0059979399,0,0,0,0.05,1
1,0.023328378,-0.0013488593,-0.0060098812,0,0,0,0.05,1
1,0.02326964,-0.0013512246,-0.0060218199,0,0,0,0.05,1
1,0.023210903,-0.00135359,-0.0060337559,0,0,0,0.05,1
1,0.023152165,-0.0013559553,-0.0060456892,0,0,0,0.05,1
1,0.023093428,-0.0013583207,-0.0060576199,0,0,0,0.05,1
1,0.02303469,-0.001360686,-0.0060695479,0,0,0,0.05,1
1,0.022975953,-0.0013630514,-0.0060814732,0,0,0,0.05,1
1,0.022917215,-0.0013654168,-0.0060933959,0,0,0,0.05,1
1,0.022858478,-0.0013677821,-0.0061053159,0,0,0,0.05,1
1,0.02279974,-0.0013701475,-0.0061172332,0,0,0,0.05,1
1,0.022741003,-0.0013725128,-0.0061291478,0,0,0,0.05,1
1,0.022682266,-0.0013748782,-0.0061410598,0,0,0,0.05,1
1,0.022623528,-0.0013772436,-0.0061529691,0,0,0,0.05,1
1,0.022564791,-0.0013796089,-0.0061648758,0,0,0,0.05,1
1,0.022506054,-0.0013819743,-0.0061767798,0,0,0,0.05,1
1,0.022447317,-0.0013843396,-0.0061886811,0,0,0,0.05,1
1,0.022388579,-0.001386705,-0.0062005797,0,0,0,0.05,1
1,0.022329842,-0.0013890704,-0.0062124757,0,0,0,0.05,1
1,0.022271105,-0.0013914357,-0.006224369,0,0,0,0.05,1
1,0.022212368,-0.0013938011,-0.0062362596,0,0,0,0.05,1
1,0.022153631,-0.0013961664,-0.0062481476,0,0,0,0.05,1
1,0.022094894,-0.0013985318,-0.0062600329,0,0,0,0.05,1
1,0.022036157,-0.0014008972,-0.0062719155,0,0,0,0.05,1
1,0.02197742,-0.0014032625,-0.0062837955,0,0,0,0.05,1
1,0.021918683,-0.0014056279,-0.0062956727,0,0,0,0.05,1
1,0.021859946,-0.0014079933,-0.0063075474,0,0,0,0.05,1
1,0.021801209,-0.0014103586,-0.0063194193,0,0,0,0.05,1
1,0.021742473,-0.001412724,-0.0063312886,0,0,0,0.05,1
1,0.021683736,-0.0014150893,-0.0063431552,0,0,0,0.05,1
1,0.021624999,-0.0014174547,-0.0063550191,0,0,0,0.05,1
1,0.021566262,-0.0014198201,-0.0063668804,0,0,0,0.05,1
1,0.021507526,-0.0014221854,-0.006378739,0,0,0,0.05,1
1,0.021448789,-0.0014245508,-0.006390595,0,0,0,0.05,1
1,0.021390052,-0.0014269162,-0.0064024482,0,0,0,0.05,1
1,0.021331316,-0.0014292815,-0.0064142988,0,0,0,0.05,1
1,0.021272579,-0.0014316469,-0.0064261467,0,0,0,0.05,1
1,0.021213843,-0.0014340123,-0.006437992,0,0,0,0.05,1
1,0.021155106,-0.0014363776,-0.0064498346,0,0,0,0.05,1
1,0.02109637,-0.001438743,-0.0064616745,0,0,0,0.05,1
1,0.021037634,-0.0014411084,-0.0064735118,0,0,0,0.05,1
1,0.020978897,-0.0014434737,-0.0064853464,0,0,0,0.05,1
1,0.020920161,-0.0014458391,-0.0064971783,0,0,0,0.05,1
1,0.020861425,-0.0014482045,-0.0065090075,0,0,0,0.05,1
1,0.020802688,-0.0014505698,-0.0065208341,0,0,0,0.05,1
1,0.020743952,-0.0014529352,-0.006532658,0,0,0,0.05,1
1,0.020685216,-0.0014553006,-0.0065444792,0,0,0,0.05,1
1,0.02062648,-0.001457666,-0.0065562978,0,0,0,0.05,1
1,0.020567744,-0.0014600313,-0.0065681137,0,0,0,0.05,1
1,0.020509007,-0.0014623967,-0.0065799269,0,0,0,0.05,1
1,0.020450271,-0.0014647621,-0.0065917375,0,0,0,0.05,1
1,0.020391535,-0.0014671274,-0.0066035454,0,0,0,0.05,1
1,0.020332799,-0.0014694928,-0.0066153506,0,0,0,0.05,1
1,0.020274063,-0.0014718582,-0.0066271532,0,0,0,0.05,1
1,0.020215327,-0.0014742236,-0.0066389531,0,0,0,0.05,1
1,0.020156592,-0.0014765889,-0.0066507503,0,0,0,0.05,1
1,0.020097856,-0.0014789543,-0.0066625448,0,0,0,0.05,1
1,0.02003912,-0.0014813197,-0.0066743367,0,0,0,0.05,1
1,0.019980384,-0.001483685,-0.0066861259,0,0,0,0.05,1
1,0.019921648,-0.0014860504,-0.0066979125,0,0,0,0.05,1
1,0.019862913,-0.0014884158,-0.0067096964,0,0,0,0.05,1
1,0.019804177,-0.0014907812,-0.0067214776,0,0,0,0.05,1
1,0.019745441,-0.0014931465,-0.0067332561,0,0,0,0.05,1
1,0.019686706,-0.0014955119,-0.006745032,0,0,0,0.05,1
1,0.01962797,-0.0014978773,-0.0067568052,0,0,0,0.05,1
1,0.019569234,-0.0015002427,-0.0067685757,0,0,0,0.05,1
1,0.019510499,-0.001502608,-0.0067803435,0,0,0,0.05,1
1,0.019451763,-0.0015049734,-0.0067921087,0,0,0,0.05,1
1,0.019393028,-0.0015073388,-0.0068038713,0,0,0,0.05,1
1,0.019334292,-0.0015097042,-0.0068156311,0,0,0,0.05,1
1,0.019275557,-0.0015120695,-0.0068273883,0,0,0,0.05,1
1,0.019216822,-0.0015144349,-0.0068391428,0,0,0,0.05,1
1,0.019158086,-0.0015168003,-0.0068508947,0,0,0,0.05,1
1,0.019099351,-0.0015191657,-0.0068626438,0,0,0,0.05,1
1,0.019040616,-0.0015215311,-0.0068743903,0,0,0,0.05,1
1,0.018981881,-0.0015238964,-0.0068861342,0,0,0,0.05,1
1,0.018923145,-0.0015262618,-0.0068978754,0,0,0,0.05,1
1,0.01886441,-0.0015286272,-0.0069096139,0,0,0,0.05,1
1,0.018805675,-0.0015309926,-0.0069213497,0,0,0,0.05,1
1,0.01874694,-0.0015333579,-0.0069330828,0,0,0,0.05,1
1,0.018688205,-0.0015357233,-0.0069448133,0,0,0,0.05,1
1,0.01862947,-0.0015380887,-0.0069565412,0,0,0,0.05,1
1,0.018570735,-0.0015404541,-0.0069682663,0,0,0,0.05,1
1,0.018512,-0.0015428195,-0.0069799888,0,0,0,0.05,1
1,0.018453265,-0.0015451849,-0.0069917086,0,0,0,0.05,1
1,0.01839453,-0.0015475502,-0.0070034258,0,0,0,0.05,1
1,0.018335795,-0.0015499156,-0.0070151403,0,0,0,0.05,1
1,0.01827706,-0.001552281,-0.0070268521,0,0,0,0.05,1
1,0.018218326,-0.0015546464,-0.0070385612,0,0,0,0.05,1
1,0.018159591,-0.0015570118,-0.0070502677,0,0,0,0.05,1
1,0.018100856,-0.0015593771,-0.0070619715,0,0,0,0.05,1
1,0.018042121,-0.0015617425,-0.0070736726,0,0,0,0.05,1
1,0.017983387,-0.0015641079,-0.0070853711,0,0,0,0.05,1
1,0.017924652,-0.0015664733,-0.0070970669,0,0,0,0.05,1
1,0.017865918,-0.0015688387,-0.00710876,0,0,0,0.05,1
1,0.017807183,-0.0015712041,-0.0071204505,0,0,0,0.05,1
1,0.017748448,-0.0015735694,-0.0071321383,0,0,0,0.05,1
1,0.017689714,-0.0015759348,-0.0071438234,0,0,0,0.05,1
1,0.017630979,-0.0015783002,-0.0071555059,0,0,0,0.05,1
1,0.017572245,-0.0015806656,-0.0071671856,0,0,0,0.05,1
1,0.017513511,-0.001583031,-0.0071788628,0,0,0,0.05,1
1,0.017454776,-0.0015853964,-0.0071905372,0,0,0,0.05,1
1,0.017396042,-0.0015877618,-0.007202209,0,0,0,0.05,1
1,0.017337308,-0.0015901271,-0.0072138781,0,0,0,0.05,1
1,0.017278573,-0.0015924925,-0.0072255445,0,0,0,0.05,1
1,0.017219839,-0.0015948579,-0.0072372083,0,0,0,0.05,1
1,0.017161105,-0.0015972233,-0.0072488694,0,0,0,0.05,1
1,0.017102371,-0.0015995887,-0.0072605278,0,0,0,0.05,1
1,0.017043637,-0.0016019541,-0.0072721836,0,0,0,0.05,1
1,0.016984903,-0.0016043195,-0.0072838367,0,0,0,0.05,1
1,0.016926169,-0.0016066849,-0.0072954871,0,0,0,0.05,1
1,0.016867435,-0.0016090503,-0.0073071349,0,0,0,0.05,1
1,0.016808701,-0.0016114156,-0.00731878,0,0,0,0.05,1
1,0.016749967,-0.001613781,-0.0073304224,0,0,0,0.05,1
1,0.016691233,-0.0016161464,-0.0073420621,0,0,0,0.05,1
1,0.016632499,-0.0016185118,-0.0073536992,0,0,0,0.05,1
1,0.016573765,-0.0016208772,-0.0073653336,0,0,0,0.05,1
1,0.016515031,-0.0016232426,-0.0073769654,0,0,0,0.05,1
1,0.016456297,-0.001625608,-0.0073885944,0,0,0,0.05,1
1,0.016397564,-0.0016279734,-0.0074002208,0,0,0,0.05,1
1,0.01633883,-0.0016303388,-0.0074118446,0,0,0,0.05,1
1,0.016280096,-0.0016327042,-0.0074234656,0,0,0,0.05,1
1,0.016221363,-0.0016350696,-0.007435084,0,0,0,0.05,1
1,0.016162629,-0.0016374349,-0.0074466998,0,0,0,0.05,1
1,0.016103895,-0.0016398003,-0.0074583128,0,0,0,0.05,1
1,0.016045162,-0.0016421657,-0.0074699232,0,0,0,0.05,1
1,0.015986428,-0.0016445311,-0.0074815309,0,0,0,0.05,1
1,0.015927695,-0.0016468965,-0.007493136,0,0,0,0.05,1
1,0.015868961,-0.0016492619,-0.0075047384,0,0,0,0.05,1
1,0.015810228,-0.0016516273,-0.0075163381,0,0,0,0.05,1
1,0.015751494,-0.0016539927,-0.0075279351,0,0,0,0.05,1
1,0.015692761,-0.0016563581,-0.0075395295,0,0,0,0.05,1
1,0.015634028,-0.0016587235,-0.0075511212,0,0,0,0.05,1
1,0.015575295,-0.0016610889,-0.0075627103,0,0,0,0.05,1
1,0.015516561,-0.0016634543,-0.0075742966,0,0,0,0.05,1
1,0.015457828,-0.0016658197,-0.0075858803,0,0,0,0.05,1
1,0.015399095,-0.0016681851,-0.0075974614,0,0,0,0.05,1
1,0.015340362,-0.0016705505,-0.0076090397,0,0,0,0.05,1
1,0.015281629,-0.0016729159,-0.0076206154,0,0,0,0.05,1
1,0.015222896,-0.0016752813,-0.0076321885,0,0,0,0.05,1
1,0.015164162,-0.0016776467,-0.0076437588,0,0,0,0.05,1
1,0.015105429,-0.0016800121,-0.0076553265,0,0,0,0.05,1
1,0.015046696,-0.0016823775,-0.0076668915,0,0,0,0.05,1
1,0.014987964,-0.0016847429,-0.0076784539,0,0,0,0.05,1
1,0.014929231,-0.0016871083,-0.0076900136,0,0,0,0.05,1
1,0.014870498,-0.0016894737,-0.0077015706,0,0,0,0.05,1
1,0.014811765,-0.0016918391,-0.0077131249,0,0,0,0.05,1
1,0.014753032,-0.0016942045,-0.0077246766,0,0,0,0.05,1
1,0.014694299,-0.0016965699,-0.0077362256,0,0,0,0.05,1
1,0.014635566,-0.0016989353,-0.0077477719,0,0,0,0.05,1
1,0.014576834,-0.0017013007,-0.0077593156,0,0,0,0.05,1
1,0.014518101,-0.0017036661,-0.0077708566,0,0,0,0.05,1
1,0.014459368,-0.0017060315,-0.0077823949,0,0,0,0.05,1
1,0.014400636,-0.0017083969,-0.0077939306,0,0,0,0.05,1
1,0.014341903,-0.0017107623,-0.0078054636,0,0,0,0.05,1
1,0.014283171,-0.0017131277,-0.0078169939,0,0,0,0.05,1
1,0.014224438,-0.0017154931,-0.0078285216,0,0,0,0.05,1
1,0.014165706,-0.0017178585,-0.0078400465,0,0,0,0.05,1
1,0.014106973,-0.0017202239,-0.0078515689,0,0,0,0.05,1
1,0.014048241,-0.0017225893,-0.0078630885,0,0,0,0.05,1
1,0.013989508,-0.0017249547,-0.0078746055,0,0,0,0.05,1
1,0.013930776,-0.0017273201,-0.0078861198,0,0,0,0.05,1
1,0.013872044,-0.0017296855,-0.0078976314,0,0,0,0.05,1
1,0.013813312,-0.0017320509,-0.0079091404,0,0,0,0.05,1
1,0.013754579,-0.0017344163,-0.0079206467,0,0,0,0.05,1
1,0.013695847,-0.0017367817,-0.0079321503,0,0,0,0.05,1
1,0.013637115,-0.0017391471,-0.0079436513,0,0,0,0.05,1
1,0.013578383,-0.0017415125,-0.0079551496,0,0,0,0.05,1
1,0.013519651,-0.0017438779,-0.0079666452,0,0,0,0.05,1
1,0.013460919,-0.0017462433,-0.0079781382,0,0,0,0.05,1
1,0.013402186,-0.0017486088,-0.0079896285,0,0,0,0.05,1
1,0.013343454,-0.0017509742,-0.0080011161,0,0,0,0.05,1
1,0.013284722,-0.0017533396,-0.008012601,0,0,0,0.05,1
1,0.013225991,-0.001755705,-0.0080240833,0,0,0,0.05,1
1,0.013167259,-0.0017580704,-0.0080355629,0,0,0,0.05,1
1,0.013108527,-0.0017604358,-0.0080470399,0,0,0,0.05,1
1,0.013049795,-0.0017628012,-0.0080585141,0,0,0,0.05,1
1,0.012991063,-0.0017651666,-0.0080699857,0,0,0,0.05,1
1,0.012932331,-0.001767532,-0.0080814547,0,0,0,0.05,1
1,0.0128736,-0.0017698974,-0.008092921,0,0,0,0.05,1
1,0.012814868,-0.0017722628,-0.0081043845,0,0,0,0.05,1
1,0.012756136,-0.0017746282,-0.0081158455,0,0,0,0.05,1
1,0.012697405,-0.0017769937,-0.0081273037,0,0,0,0.05,1
1,0.012638673,-0.0017793591,-0.0081387593,0,0,0,0.05,1
1,0.012579941,-0.0017817245,-0.0081502123,0,0,0,0.05,1
1,0.01252121,-0.0017840899,-0.0081616625,0,0,0,0.05,1
1,0.012462478,-0.0017864553,-0.0081731101,0,0,0,0.05,1
1,0.012403747,-0.0017888207,-0.008184555,0,0,0,0.05,1
1,0.012345015,-0.0017911861,-0.0081959973,0,0,0,0.05,1
1,0.012286284,-0.0017935515,-0.0082074368,0,0,0,0.05,1
1,0.012227553,-0.001795917,-0.0082188737,0,0,0,0.05,1
1,0.012168821,-0.0017982824,-0.008230308,0,0,0,0.05,1
1,0.01211009,-0.0018006478,-0.0082417396,0,0,0,0.05,1
1,0.012051359,-0.0018030132,-0.0082531685,0,0,0,0.05,1
1,0.011992627,-0.0018053786,-0.0082645947,0,0,0,0.05,1
1,0.011933896,-0.001807744,-0.0082760183,0,0,0,0.05,1
1,0.011875165,-0.0018101094,-0.0082874391,0,0,0,0.05,1
1,0.011816434,-0.0018124749,-0.0082988574,0,0,0,0.05,1
1,0.011757703,-0.0018148403,-0.0083102729,0,0,0,0.05,1
1,0.011698972,-0.0018172057,-0.0083216858,0,0,0,0.05,1
1,0.011640241,-0.0018195711,-0.008333096,0,0,0,0.05,1
1,0.01158151,-0.0018219365,-0.0083445036,0,0,0,0.05,1
1,0.011522779,-0.0018243019,-0.0083559085,0,0,0,0.05,1
1,0.011464048,-0.0018266674,-0.0083673107,0,0,0,0.05,1
1,0.011405317,-0.0018290328,-0.0083787102,0,0,0,0.05,1
1,0.011346586,-0.0018313982,-0.0083901071,0,0,0,0.05,1
1,0.011287855,-0.0018337636,-0.0084015013,0,0,0,0.05,1
1,0.011229124,-0.001836129,-0.0084128928,0,0,0,0.05,1
1,0.011170394,-0.0018384944,-0.0084242817,0,0,0,0.05,1
1,0.011111663,-0.0018408599,-0.0084356679,0,0,0,0.05,1
1,0.011052932,-0.0018432253,-0.0084470514,0,0,0,0.05,1
1,0.010994201,-0.0018455907,-0.0084584323,0,0,0,0.05,1
1,0.010935471,-0.0018479561,-0.0084698105,0,0,0,0.05,1
1,0.01087674,-0.0018503215,-0.008481186,0,0,0,0.05,1
1,0.01081801,-0.001852687,-0.0084925589,0,0,0,0.05,1
1,0.010759279,-0.0018550524,-0.0085039291,0,0,0,0.05,1
1,0.010700549,-0.0018574178,-0.0085152966,0,0,0,0.05,1
1,0.010641818,-0.0018597832,-0.0085266614,0,0,0,0.05,1
1,0.010583088,-0.0018621486,-0.0085380236,0,0,0,0.05,1
1,0.010524357,-0.0018645141,-0.0085493831,0,0,0,0.05,1
1,0.010465627,-0.0018668795,-0.0085607399,0,0,0,0.05,1
1,0.010406897,-0.0018692449,-0.0085720941,0,0,0,0.05,1
1,0.010348166,-0.0018716103,-0.0085834456,0,0,0,0.05,1
1,0.010289436,-0.0018739758,-0.0085947945,0,0,0,0.05,1
1,0.010230706,-0.0018763412,-0.0086061406,0,0,0,0.05,1
1,0.010171976,-0.0018787066,-0.0086174841,0,0,0,0.05,1
1,0.010113245,-0.001881072,-0.0086288249,0,0,0,0.05,1
1,0.010054515,-0.0018834375,-0.0086401631,0,0,0,0.05,1
1,0.0099957851,-0.0018858029,-0.0086514986,0,0,0,0.05,1
1,0.0099370551,-0.0018881683,-0.0086628314,0,0,0,0.05,1
1,0.009878325,-0.0018905337,-0.0086741616,0,0,0,0.05,1
1,0.009819595,-0.0018928992,-0.008685489,0,0,0,0.05,1
1,0.0097608651,-0.0018952646,-0.0086968139,0,0,0,0.05,1
1,0.0097021351,-0.00189763,-0.008708136,0,0,0,0.05,1
1,0.0096434052,-0.0018999954,-0.0087194555,0,0,0,0.05,1
1,0.0095846754,-0.0019023609,-0.0087307723,0,0,0,0.05,1
1,0.0095259455,-0.0019047263,-0.0087420864,0,0,0,0.05,1
1,0.0094672157,-0.0019070917,-0.0087533979,0,0,0,0.05,1
1,0.009408486,-0.0019094571,-0.0087647067,0,0,0,0.05,1
1,0.0093497562,-0.0019118226,-0.0087760128,0,0,0,0.05,1
1,0.0092910265,-0.001914188,-0.0087873163,0,0,0,0.05,1
1,0.0092322969,-0.0019165534,-0.0087986171,0,0,0,0.05,1
1,0.0091735672,-0.0019189189,-0.0088099152,0,0,0,0.05,1
1,0.0091148376,-0.0019212843,-0.0088212106,0,0,0,0.05,1
1,0.0090561081,-0.0019236497,-0.0088325034,0,0,0,0.05,1
1,0.0089973785,-0.0019260151,-0.0088437935,0,0,0,0.05,1
1,0.008938649,-0.0019283806,-0.008855081,0,0,0,0.05,1
1,0.0088799196,-0.001930746,-0.0088663658,0,0,0,0.05,1
1,0.0088211901,-0.0019331114,-0.0088776479,0,0,0,0.05,1
1,0.0087624607,-0.0019354769,-0.0088889273,0,0,0,0.05,1
1,0.0087037314,-0.0019378423,-0.0089002041,0,0,0,0.05,1
1,0.008645002,-0.0019402077,-0.0089114782,0,0,0,0.05,1
1,0.0085862727,-0.0019425732,-0.0089227496,0,0,0,0.05,1
1,0.0085275435,-0.0019449386,-0.0089340184,0,0,0,0.05,1
1,0.0084688142,-0.001947304,-0.0089452845,0,0,0,0.05,1
1,0.008410085,-0.0019496695,-0.0089565479,0,0,0,0.05,1
1,0.0083513559,-0.0019520349,-0.0089678087,0,0,0,0.05,1
1,0.0082926268,-0.0019544003,-0.0089790668,0,0,0,0.05,1
1,0.0082338977,-0.0019567658,-0.0089903222,0,0,0,0.05,1
1,0.0081751686,-0.0019591312,-0.0090015749,0,0,0,0.05,1
1,0.0081164396,-0.0019614966,-0.009012825,0,0,0,0.05,1
1,0.0080577106,-0.0019638621,-0.0090240724,0,0,0,0.05,1
1,0.0079989816,-0.0019662275,-0.0090353172,0,0,0,0.05,1
1,0.0079402527,-0.0019685929,-0.0090465592,0,0,0,0.05,1
1,0.0078815238,-0.0019709584,-0.0090577986,0,0,0,0.05,1
1,0.0078227949,-0.0019733238,-0.0090690354,0,0,0,0.05,1
1,0.0077640661,-0.0019756892,-0.0090802695,0,0,0,0.05,1
1,0.0077053373,-0.0019780547,-0.0090915009,0,0,0,0.05,1
1,0.0076466085,-0.0019804201,-0.0091027296,0,0,0,0.05,1
1,0.0075878798,-0.0019827856,-0.0091139556,0,0,0,0.05,1
1,0.0075291511,-0.001985151,-0.009125179,0,0,0,0.05,1
1,0.0074704224,-0.0019875164,-0.0091363998,0,0,0,0.05,1
1,0.0074116938,-0.0019898819,-0.0091476178,0,0,0,0.05,1
1,0.0073529652,-0.0019922473,-0.0091588332,0,0,0,0.05,1
1,0.0072942367,-0.0019946127,-0.0091700459,0,0,0,0.05,1
1,0.0072355081,-0.0019969782,-0.009181256,0,0,0,0.05,1
1,0.0071767796,-0.0019993436,-0.0091924633,0,0,0,0.05,1
1,0.0071180512,-0.0020017091,-0.0092036681,0,0,0,0.05,1
1,0.0070593228,-0.0020040745,-0.0092148701,0,0,0,0.05,1
1,0.0070005944,-0.0020064399,-0.0092260695,0,0,0,0.05,1
1,0.006941866,-0.0020088054,-0.0092372662,0,0,0,0.05,1
1,0.0068831377,-0.0020111708,-0.0092484602,0,0,0,0.05,1
1,0.0068244094,-0.0020135363,-0.0092596516,0,0,0,0.05,1
1,0.0067656811,-0.0020159017,-0.0092708403,0,0,0,0.05,1
1,0.0067069529,-0.0020182672,-0.0092820263,0,0,0,0.05,1
1,0.0066482247,-0.0020206326,-0.0092932096,0,0,0,0.05,1
1,0.0065894966,-0.002022998,-0.0093043903,0,0,0,0.05,1
1,0.0065307684,-0.0020253635,-0.0093155684,0,0,0,0.05,1
1,0.0064720403,-0.0020277289,-0.0093267437,0,0,0,0.05,1
1,0.0064133123,-0.0020300944,-0.0093379164,0,0,0,0.05,1
1,0.0063545843,-0.0020324598,-0.0093490864,0,0,0,0.05,1
1,0.0062958563,-0.0020348253,-0.0093602537,0,0,0,0.05,1
1,0.0062371283,-0.0020371907,-0.0093714184,0,0,0,0.05,1
1,0.0061784004,-0.0020395561,-0.0093825804,0,0,0,0.05,1
1,0.0061196725,-0.0020419216,-0.0093937398,0,0,0,0.05,1
1,0.0060609446,-0.002044287,-0.0094048964,0,0,0,0.05,1
1,0.0060022168,-0.0020466525,-0.0094160504,0,0,0,0.05,1
1,0.005943489,-0.0020490179,-0.0094272018,0,0,0,0.05,1
1,0.0058847613,-0.0020513834,-0.0094383504,0,0,0,0.05,1
1,0.0058260335,-0.0020537488,-0.0094494964,0,0,0,0.05,1
1,0.0057673059,-0.0020561143,-0.0094606397,0,0,0,0.05,1
1,0.0057085782,-0.0020584797,-0.0094717804,0,0,0,0.05,1
1,0.0056498506,-0.0020608452,-0.0094829184,0,0,0,0.05,1
1,0.005591123,-0.0020632106,-0.0094940537,0,0,0,0.05,1
1,0.0055323954,-0.0020655761,-0.0095051863,0,0,0,0.05,1
1,0.0054736679,-0.0020679415,-0.0095163163,0,0,0,0.05,1
1,0.0054149404,-0.0020703069,-0.0095274436,0,0,0,0.05,1
1,0.005356213,-0.0020726724,-0.0095385683,0,0,0,0.05,1
1,0.0052974855,-0.0020750378,-0.0095496902,0,0,0,0.05,1
1,0.0052387582,-0.0020774033,-0.0095608095,0,0,0,0.05,1
1,0.0051800308,-0.0020797687,-0.0095719262,0,0,0,0.05,1
1,0.0051213035,-0.0020821342,-0.0095830401,0,0,0,0.05,1
1,0.0050625762,-0.0020844996,-0.0095941514,0,0,0,0.05,1
1,0.0050038489,-0.0020868651,-0.0096052601,0,0,0,0.05,1
1,0.0049451217,-0.0020892305,-0.009616366,0,0,0,0.05,1
1,0.0048863945,-0.002091596,-0.0096274693,0,0,0,0.05,1
1,0.0048276674,-0.0020939614,-0.0096385699,0,0,0,0.05,1
1,0.0047689403,-0.0020963269,-0.0096496679,0,0,0,0.05,1
1,0.0047102132,-0.0020986924,-0.0096607632,0,0,0,0.05,1
1,0.0046514861,-0.0021010578,-0.0096718558,0,0,0,0.05,1
1,0.0045927591,-0.0021034233,-0.0096829457,0,0,0,0.05,1
1,0.0045340321,-0.0021057887,-0.009694033,0,0,0,0.05,1
1,0.0044753052,-0.0021081542,-0.0097051176,0,0,0,0.05,1
1,0.0044165783,-0.0021105196,-0.0097161995,0,0,0,0.05,1
1,0.0043578514,-0.0021128851,-0.0097272788,0,0,0,0.05,1
1,0.0042991245,-0.0021152505,-0.0097383554,0,0,0,0.05,1
1,0.0042403977,-0.002117616,-0.0097494293,0,0,0,0.05,1
1,0.0041816709,-0.0021199814,-0.0097605006,0,0,0,0.05,1
1,0.0041229442,-0.0021223469,-0.0097715692,0,0,0,0.05,1
1,0.0040642174,-0.0021247123,-0.0097826351,0,0,0,0.05,1
1,0.0040054908,-0.0021270778,-0.0097936984,0,0,0,0.05,1
1,0.0039467641,-0.0021294433,-0.009804759,0,0,0,0.05,1
1,0.0038880375,-0.0021318087,-0.0098158169,0,0,0,0.05,1
1,0.0038293109,-0.0021341742,-0.0098268721,0,0,0,0.05,1
1,0.0037705844,-0.0021365396,-0.0098379247,0,0,0,0.05,1
1,0.0037118579,-0.0021389051,-0.0098489746,0,0,0,0.05,1
1,0.0036531314,-0.0021412705,-0.0098600219,0,0,0,0.05,1
1,0.0035944049,-0.002143636,-0.0098710664,0,0,0,0.05,1
1,0.0035356785,-0.0021460015,-0.0098821083,0,0,0,0.05,1
1,0.0034769521,-0.0021483669,-0.0098931476,0,0,0,0.05,1
1,0.0034182258,-0.0021507324,-0.0099041841,0,0,0,0.05,1
1,0.0033594995,-0.0021530978,-0.009915218,0,0,0,0.05,1
1,0.0033007732,-0.0021554633,-0.0099262493,0,0,0,0.05,1
1,0.0032420469,-0.0021578288,-0.0099372778,0,0,0,0.05,1
1,0.0031833207,-0.0021601942,-0.0099483037,0,0,0,0.05,1
1,0.0031245945,-0.0021625597,-0.0099593269,0,0,0,0.05,1
1,0.0030658684,-0.0021649251,-0.0099703475,0,0,0,0.05,1
1,0.0030071423,-0.0021672906,-0.0099813654,0,0,0,0.05,1
1,0.0029484162,-0.0021696561,-0.0099923806,0,0,0,0.05,1
1,0.0028896901,-0.0021720215,-0.010003393,0,0,0,0.05,1
1,0.0028309641,-0.002174387,-0.010014403,0,0,0,0.05,1
1,0.0027722382,-0.0021767524,-0.01002541,0,0,0,0.05,1
1,0.0027135122,-0.0021791179,-0.010036415,0,0,0,0.05,1
1,0.0026547863,-0.0021814834,-0.010047417,0,0,0,0.05,1
1,0.0025960604,-0.0021838488,-0.010058416,0,0,0,0.05,1
1,0.0025373346,-0.0021862143,-0.010069412,0,0,0,0.05,1
1,0.0024786088,-0.0021885798,-0.010080406,0,0,0,0.05,1
1,0.002419883,-0.0021909452,-0.010091397,0,0,0,0.05,1
1,0.0023611572,-0.0021933107,-0.010102386,0,0,0,0.05,1
1,0.0023024315,-0.0021956761,-0.010113372,0,0,0,0.05,1
1,0.0022437058,-0.0021980416,-0.010124355,0,0,0,0.05,1
1,0.0021849802,-0.0022004071,-0.010135335,0,0,0,0.05,1
1,0.0021262546,-0.0022027725,-0.010146313,0,0,0,0.05,1
1,0.002067529,-0.002205138,-0.010157288,0,0,0,0.05,1
